num_objects,num_cups,num_bottles,entropy_dec_color,entropy_dec_position,entropy_dec_size,split_score_color,split_score_position,split_score_size,label
8,4,4,0.9439423918648171,0.990668495542153,0.6350005871119135,0.954434002924965,1.0,0.8112781244591328,ask_position
9,6,3,0.9004089703787002,0.9509623429774599,0.9896434405915673,0.9182958340544896,0.9910760598382222,0.9910760598382222,ask_size
4,1,3,0.7862993933345184,0.9325898746661766,0.997435819188312,0.8112781244591328,1.0,1.0,ask_size
4,2,2,0.34301690750389624,0.5811672379373358,0.0,0.8112781244591328,1.0,0.0,ask_position
2,1,1,0.0,0.08735191991631619,0.0,0.0,1.0,0.0,ask_position
9,1,8,1.0231716276873817,0.9668897726210139,0.72187812170232,0.9910760598382222,0.9910760598382222,0.7642045065086203,ask_color
5,3,2,0.9670798910627698,0.9679490405606854,0.9669581614971687,0.9709505944546686,0.9709505944546686,0.9709505944546686,ask_position
10,6,4,0.9702677137080604,0.9875996204236377,0.8827337443747956,0.9709505944546686,1.0,0.8812908992306927,ask_position
8,3,5,0.9403586253577725,0.9738670604571209,0.9208073133760346,1.0,1.0,0.954434002924965,ask_position
3,1,2,0.0,0.883421195955471,0.3961250131136873,0.0,0.9182958340544896,0.9182958340544896,ask_position
5,2,3,0.3435758381934494,0.33877601239176214,0.3435758381934494,0.9709505944546686,0.9709505944546686,0.9709505944546686,ask_any
7,4,3,0.8352083551591785,0.8844062108110089,0.879163432045958,0.863120568566631,0.9852281360342515,0.9852281360342515,ask_position
5,2,3,0.7894676490392136,0.9527894096617264,0.6058819811513632,0.9709505944546686,0.9709505944546686,0.7219280948873623,ask_position
2,2,0,0.16334554318340233,0.16334554318340233,0.16334554318340233,1.0,1.0,1.0,ask_any
10,3,7,0.8738921843616163,0.8738921843616163,0.828165298551415,1.0,1.0,1.0,ask_any
10,5,5,0.8321048757516896,1.0069054297944975,0.8488159978959144,0.9709505944546686,1.0,0.8812908992306927,ask_position
8,2,6,0.9962992323639102,0.8964955100118566,0.9424595760152856,1.0,1.0,1.0,ask_color
5,1,4,1.005944104776055,0.491154250506352,0.4793649763822252,0.9709505944546686,0.9709505944546686,0.7219280948873623,ask_color
5,5,0,0.4743590970053577,0.28274254180742975,0.385961307953842,0.7219280948873623,0.9709505944546686,0.9709505944546686,ask_color
4,1,3,0.9183734732630671,0.7312513785309356,0.0,1.0,1.0,0.0,ask_color
5,3,2,0.8364741949144161,0.9710243467715256,0.8364741949144161,0.9709505944546686,0.9709505944546686,0.9709505944546686,ask_position
3,2,1,0.896573685569908,0.8003369710997881,0.896573685569908,0.9182958340544896,0.9182958340544896,0.9182958340544896,ask_any
10,6,4,0.9503433496783416,0.8895910972230023,0.8508229416652968,0.9709505944546686,1.0,0.9709505944546686,ask_color
5,4,1,0.889053141914694,0.962641308176269,0.536868499096723,0.9709505944546686,0.9709505944546686,0.9709505944546686,ask_position
9,6,3,1.002042434929921,1.0367555412655243,0.8777399538041792,0.9910760598382222,0.9910760598382222,0.9182958340544896,ask_position
10,5,5,0.9661638170940692,0.9832709118123522,0.9230278682416275,0.9709505944546686,1.0,0.8812908992306927,ask_position
8,6,2,0.9980032180484584,0.9980032180484584,0.7100547942935016,1.0,1.0,0.8112781244591328,ask_any
5,4,1,0.9682419097553654,0.9705246588331404,0.7677449135102719,0.9709505944546686,0.9709505944546686,0.9709505944546686,ask_position
4,2,2,0.9514916672143492,0.9514916672143492,0.7377669750879621,1.0,1.0,0.8112781244591328,ask_any
4,2,2,0.0,0.8317774925878405,0.8317774925878405,0.0,1.0,1.0,ask_any
8,4,4,0.9698068066124286,0.9593611145388152,0.6806424984589374,1.0,1.0,0.8112781244591328,ask_color
7,4,3,0.8536249084853567,0.9850716302207292,0.5009447830598841,0.863120568566631,0.9852281360342515,0.5916727785823275,ask_position
2,0,2,0.26034062501245037,0.26034062501245037,0.26034062501245037,1.0,1.0,1.0,ask_any
2,2,0,0.7138555955076475,0.7138555955076475,0.7138555955076475,1.0,1.0,1.0,ask_any
3,1,2,0.0,0.9136045169277005,0.9022283826281758,0.0,0.9182958340544896,0.9182958340544896,ask_position
3,1,2,0.0,0.19066477110475455,-0.15657510868474306,0.0,0.9182958340544896,0.9182958340544896,ask_position
6,2,4,0.8671582695280353,0.8671582695280353,0.8304810352845104,1.0,1.0,0.9182958340544896,ask_any
3,1,2,0.7054134386313997,0.8556607309664942,0.8556607309664942,0.9182958340544896,0.9182958340544896,0.9182958340544896,ask_any
2,0,2,0.0,0.9888799605926126,0.9888799605926126,0.0,1.0,1.0,ask_any
9,4,5,0.7487970509274615,0.8832307324319895,0.6990664623803484,0.7642045065086203,0.9910760598382222,0.9182958340544896,ask_position
4,3,1,0.9630073217266297,0.9937542078434436,0.716351937909687,1.0,1.0,0.8112781244591328,ask_position
9,5,4,0.7864675170342978,0.9550217338958478,0.75489930388478,0.9182958340544896,0.9910760598382222,0.7642045065086203,ask_position
3,0,3,0.8876656883337952,0.8876656883337952,0.9099032163529943,0.9182958340544896,0.9182958340544896,0.9182958340544896,ask_size
3,1,2,0.3731296391315655,0.8717975202161905,0.9168931361078956,0.9182958340544896,0.9182958340544896,0.9182958340544896,ask_size
8,3,5,0.9337886017307868,0.9898736818209088,0.9663741766139688,0.954434002924965,1.0,0.954434002924965,ask_position
6,2,4,0.8410282865034355,0.7991475191446502,0.7996330469680721,1.0,1.0,1.0,ask_color
4,2,2,0.8943062740828647,0.8943062740828647,0.7430689541405009,1.0,1.0,0.8112781244591328,ask_any
4,3,1,0.8985878185719177,0.756527514263198,0.8985878185719177,1.0,1.0,1.0,ask_any
8,3,5,0.8843954399007312,0.8705566031073215,0.8045909349372757,0.954434002924965,1.0,0.8112781244591328,ask_color
9,6,3,1.01213238852802,0.9361155459688963,0.9679897940363626,0.9910760598382222,0.9910760598382222,0.9910760598382222,ask_color
6,5,1,1.0309994090359726,0.9903261225698854,0.5820415115868238,1.0,1.0,0.9182958340544896,ask_color
3,1,2,0.5890433668999947,0.5299861228841913,0.5890433668999947,0.9182958340544896,0.9182958340544896,0.9182958340544896,ask_any
7,5,2,0.8687715559000002,0.845052969084108,0.9965083829785901,0.863120568566631,0.9852281360342515,0.9852281360342515,ask_size
5,3,2,0.7568953228412049,0.5934296558769288,0.9005524852021726,0.7219280948873623,0.9709505944546686,0.9709505944546686,ask_size
3,3,0,0.5389593478144831,0.3368716583233259,0.0,0.9182958340544896,0.9182958340544896,0.0,ask_color
4,2,2,0.940756069734566,0.940756069734566,0.0,1.0,1.0,0.0,ask_any
6,3,3,0.8808441417997792,0.8866333290780526,0.8285614945324402,0.9182958340544896,1.0,1.0,ask_position
6,1,5,0.9040684133961403,0.9431285222069945,0.9075986224261932,0.9182958340544896,1.0,0.9182958340544896,ask_position
7,2,5,0.7235341049984578,0.9436734766939117,0.6135071181058696,0.863120568566631,0.9852281360342515,0.5916727785823275,ask_position
7,3,4,1.0336751651643055,1.0214334652652768,0.6068054843440969,0.9852281360342515,0.9852281360342515,0.9852281360342515,ask_color
3,3,0,0.9355892584207189,0.8576460570538282,0.9355892584207189,0.9182958340544896,0.9182958340544896,0.9182958340544896,ask_any
9,2,7,0.9711379718350086,0.9220591974864432,0.6759127968784995,0.9910760598382222,0.9910760598382222,0.7642045065086203,ask_color
7,2,5,0.8480358601035354,0.9321913097867058,0.8253965570115875,0.863120568566631,0.9852281360342515,0.9852281360342515,ask_position
7,5,2,0.7664141537712061,0.7705075420872709,0.48992520178854715,0.863120568566631,0.9852281360342515,0.5916727785823275,ask_position
3,2,1,0.0,0.8863206636152826,0.8863206636152826,0.0,0.9182958340544896,0.9182958340544896,ask_any
2,2,0,0.675682186163725,0.675682186163725,0.675682186163725,1.0,1.0,1.0,ask_any
6,6,0,0.6286376223521095,0.6333832296098154,0.7182301851716502,1.0,1.0,0.9182958340544896,ask_size
3,2,1,0.8751281715518666,0.6932826008272737,0.8751281715518666,0.9182958340544896,0.9182958340544896,0.9182958340544896,ask_any
4,0,4,0.6827573981794774,0.7439474849442075,0.6827573981794774,0.8112781244591328,1.0,0.8112781244591328,ask_position
6,3,3,0.6510795563088805,1.0074282092890896,1.0035994768213232,0.6500224216483541,1.0,1.0,ask_position
10,4,6,0.9551164979282807,1.0028387941437065,0.9927950416822888,0.9709505944546686,1.0,1.0,ask_position
2,2,0,0.0,0.2735138277070635,0.0,0.0,1.0,0.0,ask_position
9,5,4,0.703912319025398,0.9879776488861056,0.7741555713222339,0.9182958340544896,0.9910760598382222,0.9910760598382222,ask_position
8,5,3,0.936156885364112,0.9988459679864388,0.9774310445680676,0.954434002924965,1.0,1.0,ask_position
10,5,5,0.9344986973881868,0.9484765651930562,0.8912338826698836,0.9709505944546686,1.0,0.9709505944546686,ask_position
8,5,3,0.9836626592977056,0.987865541296038,0.5078071466392302,1.0,1.0,0.5435644431995964,ask_position
7,2,5,0.5264251705352831,0.8204833594076364,0.8887547186672453,0.5916727785823275,0.9852281360342515,0.863120568566631,ask_size
4,1,3,0.3110273121153382,0.8490007710880103,0.8621301962958643,1.0,1.0,0.8112781244591328,ask_size
8,2,6,0.9528662121757123,1.0025120819663471,1.0417076740660078,0.954434002924965,1.0,1.0,ask_size
4,1,3,0.8126346306703789,0.9291930616490043,0.0,0.8112781244591328,1.0,0.0,ask_position
9,6,3,0.9851130988841894,0.8146570941580569,0.7613336655063514,0.9910760598382222,0.9910760598382222,0.7642045065086203,ask_color
3,0,3,0.6203398326326032,0.6203398326326032,0.0,0.9182958340544896,0.9182958340544896,0.0,ask_any
4,1,3,0.3789766226635116,0.9536901815904493,0.5211948816737982,0.8112781244591328,1.0,0.8112781244591328,ask_position
3,2,1,0.666938936635248,0.666938936635248,0.8429628134045698,0.9182958340544896,0.9182958340544896,0.9182958340544896,ask_size
2,0,2,0.0,0.9995844639313985,0.9995844639313985,0.0,1.0,1.0,ask_any
10,8,2,0.8981573066645225,0.9576370105061267,0.8614145437378511,1.0,1.0,0.8812908992306927,ask_position
4,1,3,0.46501532421070624,0.4898230292656116,0.5583564625092051,0.8112781244591328,1.0,0.8112781244591328,ask_size
10,6,4,0.7880239810935863,0.9345466652427947,0.9181390136689833,0.8812908992306927,1.0,0.9709505944546686,ask_position
2,1,1,0.0,0.23304589256445052,0.23304589256445052,0.0,1.0,1.0,ask_any
8,3,5,0.8230884950775745,0.9690470222951522,1.0267537608061992,0.8112781244591328,1.0,1.0,ask_size
6,2,4,0.9847497753415704,0.740043485415383,0.7747359096936379,1.0,1.0,0.9182958340544896,ask_color
5,2,3,0.9586611731296455,0.9586611731296455,0.9771584123569075,0.9709505944546686,0.9709505944546686,0.9709505944546686,ask_size
2,1,1,0.0,0.7546516338427502,0.0,0.0,1.0,0.0,ask_position
9,5,4,0.9190019509874214,0.9944865941519665,0.8969917291370217,0.9910760598382222,0.9910760598382222,0.9182958340544896,ask_position
8,5,3,0.7953870993112049,1.008301350376139,0.9603943138035773,1.0,1.0,0.954434002924965,ask_position
6,2,4,1.0012601420589018,1.012317106543442,0.9991419269044286,1.0,1.0,0.9182958340544896,ask_position
9,3,6,1.0566877127090955,0.7521482592704893,0.9616302751865655,0.9910760598382222,0.9910760598382222,0.9910760598382222,ask_color
10,5,5,0.8650324951801871,0.7320207773936851,0.9798781849591416,0.8812908992306927,1.0,0.9709505944546686,ask_size
2,0,2,0.5029249112475598,0.5029249112475598,0.5029249112475598,1.0,1.0,1.0,ask_any
8,4,4,0.8780222811942568,0.986326917319263,0.7065522719549238,0.954434002924965,1.0,0.8112781244591328,ask_position
6,5,1,0.9999865953716167,0.9850820036605548,0.900270071070006,1.0,1.0,0.9182958340544896,ask_color
10,5,5,0.5513199386050869,0.8267039506869849,0.950684337683311,0.7219280948873623,1.0,0.9709505944546686,ask_size
8,2,6,0.8509391737839718,0.8048986489225807,0.9452475178345914,0.954434002924965,1.0,0.954434002924965,ask_size
9,3,6,0.9041899299719127,0.9257042670437878,0.922815312252099,0.9182958340544896,0.9910760598382222,0.9182958340544896,ask_position
7,3,4,0.8176647696799453,0.9550096730340476,0.7340217199085632,0.9852281360342515,0.9852281360342515,0.863120568566631,ask_position
6,2,4,0.9170033019674526,0.8632341209762013,0.7174142727253185,1.0,1.0,0.9182958340544896,ask_color
7,3,4,0.8150079676165001,0.6334794837533542,0.731802953980774,0.863120568566631,0.9852281360342515,0.863120568566631,ask_color
4,2,2,0.8176646602751565,0.8176646602751565,0.6660455730502602,1.0,1.0,0.8112781244591328,ask_any
9,4,5,0.9745155138740911,0.9986662878515236,0.9259107536381612,0.9910760598382222,0.9910760598382222,0.9182958340544896,ask_position
4,3,1,0.8017013068491454,0.8156786518215466,0.996896146928024,0.8112781244591328,1.0,1.0,ask_size
9,6,3,0.9170415942278183,0.9904677221379079,0.7774139239235602,0.9182958340544896,0.9910760598382222,0.7642045065086203,ask_position
5,3,2,0.739781893062676,0.7628443921958425,0.9461487171991602,0.7219280948873623,0.9709505944546686,0.9709505944546686,ask_size
3,1,2,0.5896478654081192,0.7982435488421754,0.7982435488421754,0.9182958340544896,0.9182958340544896,0.9182958340544896,ask_any
10,3,7,0.7219537027670895,0.8152143843090589,1.000754791409646,0.7219280948873623,1.0,1.0,ask_size
2,2,0,0.7656077043870684,0.7656077043870684,0.7656077043870684,1.0,1.0,1.0,ask_any
3,2,1,0.6785369279457292,0.922064095873702,0.922064095873702,0.9182958340544896,0.9182958340544896,0.9182958340544896,ask_any
6,3,3,0.9743299550720264,0.9743299550720264,0.8960510564391471,1.0,1.0,0.9182958340544896,ask_any
2,1,1,0.0,0.22836402584056464,0.22836402584056464,0.0,1.0,1.0,ask_any
3,2,1,0.8650152475901453,0.8932154124014536,0.8932154124014536,0.9182958340544896,0.9182958340544896,0.9182958340544896,ask_any
9,4,5,0.739086105311239,0.5535555624193074,0.9523222674589915,0.7642045065086203,0.9910760598382222,0.9910760598382222,ask_size
9,4,5,1.007812537535644,0.9717648336450515,0.6831347218479995,0.9910760598382222,0.9910760598382222,0.7642045065086203,ask_color
8,3,5,0.7522008826562003,0.7642174387988347,0.5710862018487814,0.954434002924965,1.0,0.5435644431995964,ask_position
7,4,3,0.9805756673104495,0.9215685348172773,0.8644142534567838,0.9852281360342515,0.9852281360342515,0.863120568566631,ask_color
7,5,2,0.9336324389422774,0.8773611081867334,0.8119786013621031,0.9852281360342515,0.9852281360342515,0.863120568566631,ask_color
3,2,1,0.7562736658767277,0.836687302800705,0.7562736658767277,0.9182958340544896,0.9182958340544896,0.9182958340544896,ask_position
4,2,2,0.8118484674677198,0.9869264269506899,0.9897892463584681,0.8112781244591328,1.0,1.0,ask_size
5,3,2,0.65724103309649,0.6585871705956428,0.3840908775659042,0.7219280948873623,0.9709505944546686,0.9709505944546686,ask_position
10,4,6,0.9628203814914427,0.9963798726274735,0.8471313172200614,0.9709505944546686,1.0,0.8812908992306927,ask_position
6,5,1,0.8958081303920453,0.9006382964171054,0.5827574734297254,1.0,1.0,0.6500224216483541,ask_position
7,4,3,0.8211132087183302,0.9830053496430966,0.9821597467834717,0.9852281360342515,0.9852281360342515,0.9852281360342515,ask_position
3,1,2,0.8633635193501099,0.839230891701272,0.8633635193501099,0.9182958340544896,0.9182958340544896,0.9182958340544896,ask_any
3,1,2,0.7781842431636256,0.9194774289649271,0.8864652908245243,0.9182958340544896,0.9182958340544896,0.9182958340544896,ask_position
3,1,2,0.45006504799316216,0.9612119668042244,0.45006504799316216,0.9182958340544896,0.9182958340544896,0.9182958340544896,ask_position
9,6,3,0.6638455217386481,0.9801478335512006,0.9840503343932496,0.7642045065086203,0.9910760598382222,0.9910760598382222,ask_size
9,5,4,0.5871287586615892,0.8021461742244882,1.0009581513524544,0.9182958340544896,0.9910760598382222,0.9910760598382222,ask_size
2,0,2,0.0,0.9968555249870341,0.9968555249870341,0.0,1.0,1.0,ask_any
3,2,1,0.6554803982177133,0.6554803982177133,0.8157882217199449,0.9182958340544896,0.9182958340544896,0.9182958340544896,ask_size
4,2,2,1.0078566732400769,0.5448882543543633,0.0,1.0,1.0,0.0,ask_color
2,2,0,0.0,0.8977369399155668,0.8977369399155668,0.0,1.0,1.0,ask_any
6,2,4,0.908292647695288,0.918153523013447,0.9707393848889705,0.9182958340544896,1.0,1.0,ask_size
10,6,4,1.0828906082859746,0.9364713347852822,0.9221283963000995,0.9709505944546686,1.0,0.9709505944546686,ask_color
3,3,0,0.6686683727592402,0.925883451301367,0.0,0.9182958340544896,0.9182958340544896,0.0,ask_position
8,5,3,0.3801413606866286,1.0001427431292917,0.827303473730884,0.5435644431995964,1.0,0.8112781244591328,ask_position
9,4,5,0.9876842922938511,0.9623598241197913,0.6913123824096532,0.9910760598382222,0.9910760598382222,0.7642045065086203,ask_color
2,2,0,0.08735191991631619,0.08735191991631619,0.08735191991631619,1.0,1.0,1.0,ask_any
7,3,4,0.617279578338273,1.0150020478552264,0.8652190903299131,0.5916727785823275,0.9852281360342515,0.863120568566631,ask_position
4,3,1,0.9928723323979709,0.9928723323979709,0.9244210678559937,1.0,1.0,1.0,ask_any
3,1,2,0.9166060297854676,0.9166060297854676,0.8274870752849313,0.9182958340544896,0.9182958340544896,0.9182958340544896,ask_any
8,7,1,0.7035026055058848,0.9913442258847978,0.8429343902045994,0.954434002924965,1.0,0.954434002924965,ask_position
4,2,2,0.9274339988135761,0.9274339988135761,0.5266380150503642,1.0,1.0,0.8112781244591328,ask_any
4,2,2,0.6609489956718251,0.9263571872710228,0.0,0.8112781244591328,1.0,0.0,ask_position
3,2,1,0.0,0.5460934960332928,0.5460934960332928,0.0,0.9182958340544896,0.9182958340544896,ask_any
9,6,3,0.4635530141401323,0.9433410142351737,0.7380223126663723,0.9182958340544896,0.9910760598382222,0.9910760598382222,ask_position
5,2,3,0.6935759711444749,0.9699835225260727,0.6935759711444749,0.7219280948873623,0.9709505944546686,0.7219280948873623,ask_position
5,3,2,0.19645599434839778,0.5034370811852387,0.17585102561292842,0.9709505944546686,0.9709505944546686,0.9709505944546686,ask_position
7,3,4,0.746033176687309,0.7162808656959685,0.35538793311116446,0.9852281360342515,0.9852281360342515,0.5916727785823275,ask_color
6,3,3,0.6439688301153552,0.9965638774152445,0.6653305229730446,0.6500224216483541,1.0,0.9182958340544896,ask_position
10,3,7,0.7167928782713724,0.9887370659941976,0.9298236171666812,0.7219280948873623,1.0,0.9709505944546686,ask_position
5,3,2,0.49517612885330964,0.7156904608082377,0.6754548506973881,0.7219280948873623,0.9709505944546686,0.9709505944546686,ask_position
2,0,2,0.9989581233509567,0.9989581233509567,0.0,1.0,1.0,0.0,ask_any
7,4,3,0.5681698654069072,0.9400830495288064,0.8788563455843479,0.863120568566631,0.9852281360342515,0.9852281360342515,ask_position
10,6,4,0.7735892055407243,0.8766091735946713,0.8616755725783518,0.8812908992306927,1.0,0.9709505944546686,ask_position
7,6,1,0.9231323442972146,0.9668073226518541,0.9668073226518541,0.9852281360342515,0.9852281360342515,0.9852281360342515,ask_any
4,1,3,0.5558910178268686,0.6110321487483509,0.579442620827719,1.0,1.0,1.0,ask_position
9,5,4,0.8149718127184249,0.9603588120989124,0.9262483357569395,0.9182958340544896,0.9910760598382222,0.9182958340544896,ask_position
7,1,6,0.519905075174667,0.7856217605359359,0.853502573675682,0.5916727785823275,0.9852281360342515,0.863120568566631,ask_size
6,3,3,0.9272492667348784,1.003824639763547,0.0,0.9182958340544896,1.0,0.0,ask_position
10,3,7,0.9570541031843245,1.0059596738381882,0.8846245130851123,0.9709505944546686,1.0,0.8812908992306927,ask_position
2,1,1,0.9995123141215677,0.9995123141215677,0.0,1.0,1.0,0.0,ask_any
9,6,3,0.7599276369089041,0.7678598342403018,0.9090516273672522,0.7642045065086203,0.9910760598382222,0.9182958340544896,ask_size
9,4,5,0.6751336495783251,0.6878319209650758,0.6501401560872879,0.9910760598382222,0.9910760598382222,0.7642045065086203,ask_position
3,1,2,0.0,0.3631064524540777,0.0,0.0,0.9182958340544896,0.0,ask_position
9,4,5,0.9365263454905945,0.9951330582676408,0.9900426144999466,0.9182958340544896,0.9910760598382222,0.9910760598382222,ask_position
5,2,3,0.6227116740259968,0.5947638624561005,0.3742166417820667,0.9709505944546686,0.9709505944546686,0.9709505944546686,ask_color
7,1,6,0.7753723611081758,0.19743267020941024,0.39700427361221924,0.863120568566631,0.9852281360342515,0.5916727785823275,ask_color
5,3,2,0.47071224161691205,0.585629930583159,0.585629930583159,0.9709505944546686,0.9709505944546686,0.9709505944546686,ask_any
8,4,4,0.7512732556339152,0.9853587637620658,0.9303389054952715,0.8112781244591328,1.0,0.954434002924965,ask_position
6,1,5,0.412568499396315,0.9975107657429115,0.9205990440644611,0.9182958340544896,1.0,0.9182958340544896,ask_position
9,2,7,0.6774240981138038,0.9812620547370445,0.9047257408421756,0.9182958340544896,0.9910760598382222,0.9910760598382222,ask_position
4,2,2,0.720823413988064,0.6515883369701367,0.23963752866158017,0.8112781244591328,1.0,0.8112781244591328,ask_color
8,3,5,0.8266927859330873,0.9233151848298606,0.8992894545017056,0.8112781244591328,1.0,1.0,ask_position
5,2,3,0.3853252733747956,0.7855741422789633,0.5226801066927814,0.7219280948873623,0.9709505944546686,0.7219280948873623,ask_position
8,5,3,0.9457518684764121,0.9851797154158595,0.9545942630567685,0.954434002924965,1.0,0.954434002924965,ask_position
9,5,4,0.8416761131754369,0.9878188902314391,0.9255606021411498,0.9182958340544896,0.9910760598382222,0.9182958340544896,ask_position
2,1,1,0.0,0.6319118609672982,0.6319118609672982,0.0,1.0,1.0,ask_any
10,6,4,0.6428527609351002,0.9704791499555547,0.9057536995031732,0.9709505944546686,1.0,0.9709505944546686,ask_position
4,1,3,0.0,0.6122709645209143,0.592592709904809,0.0,1.0,0.8112781244591328,ask_position
5,2,3,0.7149890214560897,0.8956986408112315,0.9120568192702512,0.7219280948873623,0.9709505944546686,0.9709505944546686,ask_size
2,2,0,0.0,0.9968555249870341,0.9968555249870341,0.0,1.0,1.0,ask_any
2,1,1,0.9065431379027392,0.9065431379027392,0.9065431379027392,1.0,1.0,1.0,ask_any
4,1,3,0.42884121840430234,0.8510777886909061,0.558344442833151,0.8112781244591328,1.0,1.0,ask_position
6,4,2,0.8657725991078677,0.9862642100335455,0.9084380528931848,0.9182958340544896,1.0,1.0,ask_position
4,2,2,0.9808422478471631,0.9808422478471631,0.9897659339773619,1.0,1.0,1.0,ask_size
7,2,5,0.8631337938083519,0.9822527554027494,0.846351529720222,0.863120568566631,0.9852281360342515,0.863120568566631,ask_position
2,1,1,0.0,0.8527113370324146,0.0,0.0,1.0,0.0,ask_position
10,4,6,0.9657704120466453,0.9849464362633236,0.9504545953622399,0.9709505944546686,1.0,0.9709505944546686,ask_position
9,5,4,0.913063389833205,0.9470678387521843,0.8418282888222803,0.9910760598382222,0.9910760598382222,0.9182958340544896,ask_position
6,1,5,1.0090608402888228,0.9865279697987677,0.8742491921932409,1.0,1.0,0.9182958340544896,ask_color
9,1,8,0.8789702950959475,0.9570332744132721,0.8168388192378471,0.9910760598382222,0.9910760598382222,0.9182958340544896,ask_position
5,3,2,0.9770052123763671,0.9706257163344606,0.0,0.9709505944546686,0.9709505944546686,0.0,ask_color
7,4,3,1.0138316459926413,0.9882677222322407,1.0138316459926413,0.9852281360342515,0.9852281360342515,0.9852281360342515,ask_any
10,6,4,1.0011049937773966,1.014781926438081,0.6702154099526618,1.0,1.0,0.8812908992306927,ask_position
4,1,3,0.9803133058241496,1.007543493851779,1.0267721325946344,1.0,1.0,1.0,ask_size
4,2,2,0.6801760695084349,0.7174355501959242,0.8327808962765612,0.8112781244591328,1.0,1.0,ask_size
7,2,5,0.881038817486846,0.7114830666180318,1.0408430830942108,0.863120568566631,0.9852281360342515,0.9852281360342515,ask_size
10,5,5,0.5649211789194895,0.9987953086819736,0.974345529713136,0.8812908992306927,1.0,0.9709505944546686,ask_position
9,4,5,0.987397455870983,1.0135433844826212,0.9820631908113078,0.9910760598382222,0.9910760598382222,0.9910760598382222,ask_position
2,1,1,0.7199235808145241,0.7199235808145241,0.7199235808145241,1.0,1.0,1.0,ask_any
7,5,2,0.0,0.9531158544454774,0.947974778533125,0.0,0.9852281360342515,0.9852281360342515,ask_position
8,2,6,1.0125976822399494,1.007167808012737,0.8329961752705186,1.0,1.0,1.0,ask_color
6,3,3,0.9151257421892666,0.6055154067770245,0.0,0.9182958340544896,1.0,0.0,ask_color
7,4,3,0.9214878324647322,0.9816244789877251,0.8804717088557845,0.9852281360342515,0.9852281360342515,0.9852281360342515,ask_position
2,1,1,0.0,0.7832044302828898,0.0,0.0,1.0,0.0,ask_position
5,0,5,0.0,0.8347726147857821,0.8230778033568169,0.0,0.9709505944546686,0.9709505944546686,ask_position
4,0,4,0.9737040903473543,0.9737040903473543,0.8365692302209154,1.0,1.0,0.8112781244591328,ask_any
4,2,2,0.8059006266033129,0.9995179897850666,0.7917873688065427,0.8112781244591328,1.0,0.8112781244591328,ask_position
2,1,1,0.5997391093497058,0.5997391093497058,0.5997391093497058,1.0,1.0,1.0,ask_any
5,3,2,0.7000433553961023,1.014738479489104,0.745000241803097,0.7219280948873623,0.9709505944546686,0.9709505944546686,ask_position
8,3,5,0.9611359122165848,0.9753338698255807,0.930754890474935,0.954434002924965,1.0,0.954434002924965,ask_position
10,4,6,0.856981148125068,0.9999999999999998,0.9685362072631709,0.8812908992306927,1.0,1.0,ask_position
4,1,3,0.7874462130166309,0.8949536878346382,0.7086319479515126,0.8112781244591328,1.0,0.8112781244591328,ask_position
7,1,6,0.5620357516504686,0.8915146033217554,0.0,0.5916727785823275,0.9852281360342515,0.0,ask_position
9,5,4,0.7932658359562788,0.9437627729972933,0.8985300940536702,0.9182958340544896,0.9910760598382222,0.9182958340544896,ask_position
4,4,0,0.5382633985687317,0.7595512424378497,0.0,0.8112781244591328,1.0,0.0,ask_position
7,2,5,0.8550193289198449,0.9904160144752105,0.8612724611294478,0.9852281360342515,0.9852281360342515,0.863120568566631,ask_position
2,1,1,0.0,0.8825098588399867,0.0,0.0,1.0,0.0,ask_position
2,1,1,0.499915958164528,0.499915958164528,0.499915958164528,1.0,1.0,1.0,ask_any
7,3,4,0.4804349921827513,0.647846924206712,0.6365516095318668,0.5916727785823275,0.9852281360342515,0.863120568566631,ask_position
10,8,2,0.8592298720081946,0.952200961225433,0.8616580743052444,0.8812908992306927,1.0,0.8812908992306927,ask_position
2,2,0,0.9790514648094593,0.9790514648094593,0.9790514648094593,1.0,1.0,1.0,ask_any
8,2,6,0.975348404645417,0.9807172132300921,0.8958599538962542,1.0,1.0,0.954434002924965,ask_position
8,5,3,0.9318566811005577,0.8678044590233553,0.4872201105269769,1.0,1.0,0.954434002924965,ask_color
9,1,8,0.8574528790773006,0.9558982590116438,0.8999201223323503,0.9182958340544896,0.9910760598382222,0.9910760598382222,ask_position
2,2,0,0.6690158350565576,0.6690158350565576,0.6690158350565576,1.0,1.0,1.0,ask_any
3,3,0,0.6960445366788943,0.7260616052676625,0.0,0.9182958340544896,0.9182958340544896,0.0,ask_position
2,2,0,0.9691686336805818,0.9691686336805818,0.0,1.0,1.0,0.0,ask_any
3,1,2,0.1968984499321108,0.5359296459000197,0.5359296459000197,0.9182958340544896,0.9182958340544896,0.9182958340544896,ask_any
2,1,1,0.0,0.462623491762443,0.462623491762443,0.0,1.0,1.0,ask_any
5,3,2,0.9236241651667243,0.7982537762552986,0.7931339929038606,0.9709505944546686,0.9709505944546686,0.7219280948873623,ask_color
9,5,4,0.9843662343345652,0.918064600474571,0.941385718726206,0.9910760598382222,0.9910760598382222,0.9910760598382222,ask_color
10,5,5,0.7115838571225988,1.0009220956052496,0.985035329053032,0.7219280948873623,1.0,0.9709505944546686,ask_position
10,6,4,0.8221249802001647,0.9674004002308876,0.8737078437779289,0.8812908992306927,1.0,0.8812908992306927,ask_position
